"treatment"	"dose_uM"	"plateID"	"timeID"	"cell_line"	"replID"	"locationID"	"variable"	"value"
"ETO"	1	"Plate2"	"6"	"HepG2 WT"	"1"	"F05_2"	"imageCountParentObj"	495
"ETO"	1	"Plate2"	"6"	"HepG2 WT"	"1"	"F05_3"	"imageCountParentObj"	430
"ETO"	1	"Plate2"	"6"	"HepG2 WT"	"1"	"F05_4"	"imageCountParentObj"	545
"ETO"	0	"Plate2"	"6"	"HepG2 WT"	"1"	"F06_1"	"imageCountParentObj"	365
"ETO"	0	"Plate2"	"6"	"HepG2 WT"	"1"	"F06_2"	"imageCountParentObj"	347
"ETO"	0	"Plate2"	"6"	"HepG2 WT"	"1"	"F06_3"	"imageCountParentObj"	380
"ETO"	0	"Plate2"	"6"	"HepG2 WT"	"1"	"F06_4"	"imageCountParentObj"	427
"ETO"	50	"Plate2"	"3"	"HepG2 WT"	"1"	"F07_1"	"imageCountParentObj"	384
"ETO"	50	"Plate2"	"3"	"HepG2 WT"	"1"	"F07_2"	"imageCountParentObj"	523
"ETO"	50	"Plate2"	"3"	"HepG2 WT"	"1"	"F07_3"	"imageCountParentObj"	421
"ETO"	50	"Plate2"	"3"	"HepG2 WT"	"1"	"F07_4"	"imageCountParentObj"	405
"ETO"	25	"Plate2"	"3"	"HepG2 WT"	"1"	"F08_1"	"imageCountParentObj"	417
"ETO"	25	"Plate2"	"3"	"HepG2 WT"	"1"	"F08_2"	"imageCountParentObj"	366
"ETO"	25	"Plate2"	"3"	"HepG2 WT"	"1"	"F08_3"	"imageCountParentObj"	475
"ETO"	25	"Plate2"	"3"	"HepG2 WT"	"1"	"F08_4"	"imageCountParentObj"	482
"ETO"	5	"Plate2"	"3"	"HepG2 WT"	"1"	"F09_1"	"imageCountParentObj"	520
"ETO"	5	"Plate2"	"3"	"HepG2 WT"	"1"	"F09_2"	"imageCountParentObj"	518
"ETO"	5	"Plate2"	"3"	"HepG2 WT"	"1"	"F09_3"	"imageCountParentObj"	406
"ETO"	5	"Plate2"	"3"	"HepG2 WT"	"1"	"F09_4"	"imageCountParentObj"	534
"ETO"	1	"Plate2"	"3"	"HepG2 WT"	"1"	"F10_1"	"imageCountParentObj"	600
"ETO"	1	"Plate2"	"3"	"HepG2 WT"	"1"	"F10_2"	"imageCountParentObj"	476
"ETO"	1	"Plate2"	"3"	"HepG2 WT"	"1"	"F10_3"	"imageCountParentObj"	349
"ETO"	1	"Plate2"	"3"	"HepG2 WT"	"1"	"F10_4"	"imageCountParentObj"	596
"ETO"	0	"Plate2"	"3"	"HepG2 WT"	"1"	"F11_1"	"imageCountParentObj"	607
"ETO"	0	"Plate2"	"3"	"HepG2 WT"	"1"	"F11_2"	"imageCountParentObj"	424
"ETO"	0	"Plate2"	"3"	"HepG2 WT"	"1"	"F11_3"	"imageCountParentObj"	348
"ETO"	0	"Plate2"	"3"	"HepG2 WT"	"1"	"F11_4"	"imageCountParentObj"	549
"MIT"	45	"Plate2"	"6"	"HepG2 WT"	"1"	"G02_1"	"imageCountParentObj"	258
"MIT"	45	"Plate2"	"6"	"HepG2 WT"	"1"	"G02_2"	"imageCountParentObj"	364
"MIT"	45	"Plate2"	"6"	"HepG2 WT"	"1"	"G02_3"	"imageCountParentObj"	456
"MIT"	45	"Plate2"	"6"	"HepG2 WT"	"1"	"G02_4"	"imageCountParentObj"	405
"MIT"	15	"Plate2"	"6"	"HepG2 WT"	"1"	"G03_1"	"imageCountParentObj"	369
"MIT"	15	"Plate2"	"6"	"HepG2 WT"	"1"	"G03_2"	"imageCountParentObj"	450
"MIT"	15	"Plate2"	"6"	"HepG2 WT"	"1"	"G03_3"	"imageCountParentObj"	382
"MIT"	15	"Plate2"	"6"	"HepG2 WT"	"1"	"G03_4"	"imageCountParentObj"	479
"MIT"	7.5	"Plate2"	"6"	"HepG2 WT"	"1"	"G04_1"	"imageCountParentObj"	438
"MIT"	7.5	"Plate2"	"6"	"HepG2 WT"	"1"	"G04_2"	"imageCountParentObj"	332
"MIT"	7.5	"Plate2"	"6"	"HepG2 WT"	"1"	"G04_3"	"imageCountParentObj"	233
"MIT"	7.5	"Plate2"	"6"	"HepG2 WT"	"1"	"G04_4"	"imageCountParentObj"	294
"MIT"	0.75	"Plate2"	"6"	"HepG2 WT"	"1"	"G05_1"	"imageCountParentObj"	399
"MIT"	0.75	"Plate2"	"6"	"HepG2 WT"	"1"	"G05_2"	"imageCountParentObj"	375
"MIT"	0.75	"Plate2"	"6"	"HepG2 WT"	"1"	"G05_3"	"imageCountParentObj"	644
"MIT"	0.75	"Plate2"	"6"	"HepG2 WT"	"1"	"G05_4"	"imageCountParentObj"	422
"MIT"	0	"Plate2"	"6"	"HepG2 WT"	"1"	"G06_1"	"imageCountParentObj"	457
"MIT"	0	"Plate2"	"6"	"HepG2 WT"	"1"	"G06_2"	"imageCountParentObj"	559
"MIT"	0	"Plate2"	"6"	"HepG2 WT"	"1"	"G06_3"	"imageCountParentObj"	373
"MIT"	0	"Plate2"	"6"	"HepG2 WT"	"1"	"G06_4"	"imageCountParentObj"	520
"MIT"	45	"Plate2"	"3"	"HepG2 WT"	"1"	"G07_1"	"imageCountParentObj"	488
"MIT"	45	"Plate2"	"3"	"HepG2 WT"	"1"	"G07_2"	"imageCountParentObj"	416
"MIT"	45	"Plate2"	"3"	"HepG2 WT"	"1"	"G07_3"	"imageCountParentObj"	390
"MIT"	45	"Plate2"	"3"	"HepG2 WT"	"1"	"G07_4"	"imageCountParentObj"	373
"MIT"	15	"Plate2"	"3"	"HepG2 WT"	"1"	"G08_1"	"imageCountParentObj"	413
"MIT"	15	"Plate2"	"3"	"HepG2 WT"	"1"	"G08_2"	"imageCountParentObj"	467
"MIT"	15	"Plate2"	"3"	"HepG2 WT"	"1"	"G08_3"	"imageCountParentObj"	478
"MIT"	15	"Plate2"	"3"	"HepG2 WT"	"1"	"G08_4"	"imageCountParentObj"	436
"MIT"	7.5	"Plate2"	"3"	"HepG2 WT"	"1"	"G09_1"	"imageCountParentObj"	469
"MIT"	7.5	"Plate2"	"3"	"HepG2 WT"	"1"	"G09_2"	"imageCountParentObj"	444
"MIT"	7.5	"Plate2"	"3"	"HepG2 WT"	"1"	"G09_3"	"imageCountParentObj"	301
"MIT"	7.5	"Plate2"	"3"	"HepG2 WT"	"1"	"G09_4"	"imageCountParentObj"	315
"MIT"	0.75	"Plate2"	"3"	"HepG2 WT"	"1"	"G10_1"	"imageCountParentObj"	350
"MIT"	0.75	"Plate2"	"3"	"HepG2 WT"	"1"	"G10_2"	"imageCountParentObj"	476
"MIT"	0.75	"Plate2"	"3"	"HepG2 WT"	"1"	"G10_3"	"imageCountParentObj"	382
"MIT"	0.75	"Plate2"	"3"	"HepG2 WT"	"1"	"G10_4"	"imageCountParentObj"	286
"MIT"	0	"Plate2"	"3"	"HepG2 WT"	"1"	"G11_1"	"imageCountParentObj"	649
"MIT"	0	"Plate2"	"3"	"HepG2 WT"	"1"	"G11_2"	"imageCountParentObj"	325
"MIT"	0	"Plate2"	"3"	"HepG2 WT"	"1"	"G11_3"	"imageCountParentObj"	499
"MIT"	0	"Plate2"	"3"	"HepG2 WT"	"1"	"G11_4"	"imageCountParentObj"	560
"CIS"	25	"Plate2"	"8"	"HepG2 WT"	"1"	"B02_1"	"obj_foci_Intensity_MeanIntensity_img_alexa"	0.195191086356793
"CIS"	25	"Plate2"	"8"	"HepG2 WT"	"1"	"B02_2"	"obj_foci_Intensity_MeanIntensity_img_alexa"	0.167700668580962
"CIS"	25	"Plate2"	"8"	"HepG2 WT"	"1"	"B02_3"	"obj_foci_Intensity_MeanIntensity_img_alexa"	0.200074176587895
"CIS"	25	"Plate2"	"8"	"HepG2 WT"	"1"	"B02_4"	"obj_foci_Intensity_MeanIntensity_img_alexa"	0.184208269367916
"CIS"	10	"Plate2"	"8"	"HepG2 WT"	"1"	"B03_1"	"obj_foci_Intensity_MeanIntensity_img_alexa"	0.177264480302257
"CIS"	10	"Plate2"	"8"	"HepG2 WT"	"1"	"B03_2"	"obj_foci_Intensity_MeanIntensity_img_alexa"	0.138571423326006
"CIS"	10	"Plate2"	"8"	"HepG2 WT"	"1"	"B03_3"	"obj_foci_Intensity_MeanIntensity_img_alexa"	0.184252527616737
"CIS"	10	"Plate2"	"8"	"HepG2 WT"	"1"	"B03_4"	"obj_foci_Intensity_MeanIntensity_img_alexa"	0.196785515943586
"CIS"	5	"Plate2"	"8"	"HepG2 WT"	"1"	"B04_1"	"obj_foci_Intensity_MeanIntensity_img_alexa"	0.211011687159616
"CIS"	5	"Plate2"	"8"	"HepG2 WT"	"1"	"B04_2"	"obj_foci_Intensity_MeanIntensity_img_alexa"	0.187179204861907
"CIS"	5	"Plate2"	"8"	"HepG2 WT"	"1"	"B04_3"	"obj_foci_Intensity_MeanIntensity_img_alexa"	0.178302837188827
"CIS"	2.5	"Plate2"	"8"	"HepG2 WT"	"1"	"B05_1"	"obj_foci_Intensity_MeanIntensity_img_alexa"	0.208803641481279
"CIS"	2.5	"Plate2"	"8"	"HepG2 WT"	"1"	"B05_2"	"obj_foci_Intensity_MeanIntensity_img_alexa"	0.229112694412752
"CIS"	2.5	"Plate2"	"8"	"HepG2 WT"	"1"	"B05_3"	"obj_foci_Intensity_MeanIntensity_img_alexa"	0.176379839022437
"CIS"	0	"Plate2"	"8"	"HepG2 WT"	"1"	"B06_1"	"obj_foci_Intensity_MeanIntensity_img_alexa"	0.15975048776423
"CIS"	0	"Plate2"	"8"	"HepG2 WT"	"1"	"B06_2"	"obj_foci_Intensity_MeanIntensity_img_alexa"	0.169493751241198
"CIS"	0	"Plate2"	"8"	"HepG2 WT"	"1"	"B06_3"	"obj_foci_Intensity_MeanIntensity_img_alexa"	0.149150167733191
"CIS"	25	"Plate2"	"2"	"HepG2 WT"	"1"	"B07_1"	"obj_foci_Intensity_MeanIntensity_img_alexa"	0.198708432596143
"CIS"	25	"Plate2"	"2"	"HepG2 WT"	"1"	"B07_2"	"obj_foci_Intensity_MeanIntensity_img_alexa"	0.186856194901755
"CIS"	25	"Plate2"	"2"	"HepG2 WT"	"1"	"B07_3"	"obj_foci_Intensity_MeanIntensity_img_alexa"	0.198627722500694
"CIS"	25	"Plate2"	"2"	"HepG2 WT"	"1"	"B07_4"	"obj_foci_Intensity_MeanIntensity_img_alexa"	0.234206855106296
"CIS"	10	"Plate2"	"2"	"HepG2 WT"	"1"	"B08_1"	"obj_foci_Intensity_MeanIntensity_img_alexa"	0.208023788406517
"CIS"	10	"Plate2"	"2"	"HepG2 WT"	"1"	"B08_2"	"obj_foci_Intensity_MeanIntensity_img_alexa"	0.196251383489495
"CIS"	10	"Plate2"	"2"	"HepG2 WT"	"1"	"B08_3"	"obj_foci_Intensity_MeanIntensity_img_alexa"	0.199186647227424
"CIS"	10	"Plate2"	"2"	"HepG2 WT"	"1"	"B08_4"	"obj_foci_Intensity_MeanIntensity_img_alexa"	0.204029472174827
"CIS"	5	"Plate2"	"2"	"HepG2 WT"	"1"	"B09_1"	"obj_foci_Intensity_MeanIntensity_img_alexa"	0.181817127034688
"CIS"	5	"Plate2"	"2"	"HepG2 WT"	"1"	"B09_2"	"obj_foci_Intensity_MeanIntensity_img_alexa"	0.168612432596754
"CIS"	5	"Plate2"	"2"	"HepG2 WT"	"1"	"B09_3"	"obj_foci_Intensity_MeanIntensity_img_alexa"	0.192149324569248
"CIS"	5	"Plate2"	"2"	"HepG2 WT"	"1"	"B09_4"	"obj_foci_Intensity_MeanIntensity_img_alexa"	0.165629156893944
"CIS"	2.5	"Plate2"	"2"	"HepG2 WT"	"1"	"B10_1"	"obj_foci_Intensity_MeanIntensity_img_alexa"	0.19272320661067
"CIS"	2.5	"Plate2"	"2"	"HepG2 WT"	"1"	"B10_2"	"obj_foci_Intensity_MeanIntensity_img_alexa"	0.146537685158867
"CIS"	2.5	"Plate2"	"2"	"HepG2 WT"	"1"	"B10_3"	"obj_foci_Intensity_MeanIntensity_img_alexa"	0.167637027829761
"CIS"	2.5	"Plate2"	"2"	"HepG2 WT"	"1"	"B10_4"	"obj_foci_Intensity_MeanIntensity_img_alexa"	0.182847212654919
"CIS"	0	"Plate2"	"2"	"HepG2 WT"	"1"	"B11_1"	"obj_foci_Intensity_MeanIntensity_img_alexa"	0.176316545719702
"CIS"	0	"Plate2"	"2"	"HepG2 WT"	"1"	"B11_2"	"obj_foci_Intensity_MeanIntensity_img_alexa"	0.17637384399877
"CIS"	0	"Plate2"	"2"	"HepG2 WT"	"1"	"B11_3"	"obj_foci_Intensity_MeanIntensity_img_alexa"	0.178048379911331
"CIS"	0	"Plate2"	"2"	"HepG2 WT"	"1"	"B11_4"	"obj_foci_Intensity_MeanIntensity_img_alexa"	0.181796473014893
"ETO"	50	"Plate2"	"8"	"HepG2 WT"	"1"	"C02_1"	"obj_foci_Intensity_MeanIntensity_img_alexa"	0.206393288212839
"ETO"	50	"Plate2"	"8"	"HepG2 WT"	"1"	"C02_2"	"obj_foci_Intensity_MeanIntensity_img_alexa"	0.180853562679584
"ETO"	50	"Plate2"	"8"	"HepG2 WT"	"1"	"C02_3"	"obj_foci_Intensity_MeanIntensity_img_alexa"	0.215673109781693
"ETO"	50	"Plate2"	"8"	"HepG2 WT"	"1"	"C02_4"	"obj_foci_Intensity_MeanIntensity_img_alexa"	0.215932254892586
"ETO"	25	"Plate2"	"8"	"HepG2 WT"	"1"	"C03_1"	"obj_foci_Intensity_MeanIntensity_img_alexa"	0.191053553519656
"ETO"	25	"Plate2"	"8"	"HepG2 WT"	"1"	"C03_2"	"obj_foci_Intensity_MeanIntensity_img_alexa"	0.198198007669513
"ETO"	25	"Plate2"	"8"	"HepG2 WT"	"1"	"C03_3"	"obj_foci_Intensity_MeanIntensity_img_alexa"	0.239077303546303
"ETO"	25	"Plate2"	"8"	"HepG2 WT"	"1"	"C03_4"	"obj_foci_Intensity_MeanIntensity_img_alexa"	0.212572753374861
"ETO"	5	"Plate2"	"8"	"HepG2 WT"	"1"	"C04_1"	"obj_foci_Intensity_MeanIntensity_img_alexa"	0.231710141231595
"ETO"	5	"Plate2"	"8"	"HepG2 WT"	"1"	"C04_2"	"obj_foci_Intensity_MeanIntensity_img_alexa"	0.216466470726918
"ETO"	5	"Plate2"	"8"	"HepG2 WT"	"1"	"C04_3"	"obj_foci_Intensity_MeanIntensity_img_alexa"	0.226536327591492
"ETO"	5	"Plate2"	"8"	"HepG2 WT"	"1"	"C04_4"	"obj_foci_Intensity_MeanIntensity_img_alexa"	0.234860333052408
"ETO"	1	"Plate2"	"8"	"HepG2 WT"	"1"	"C05_1"	"obj_foci_Intensity_MeanIntensity_img_alexa"	0.21405530776552
"ETO"	1	"Plate2"	"8"	"HepG2 WT"	"1"	"C05_2"	"obj_foci_Intensity_MeanIntensity_img_alexa"	0.186970397197256
"ETO"	1	"Plate2"	"8"	"HepG2 WT"	"1"	"C05_3"	"obj_foci_Intensity_MeanIntensity_img_alexa"	0.192021901308791
"ETO"	1	"Plate2"	"8"	"HepG2 WT"	"1"	"C05_4"	"obj_foci_Intensity_MeanIntensity_img_alexa"	0.197747028013655
"ETO"	0	"Plate2"	"8"	"HepG2 WT"	"1"	"C06_1"	"obj_foci_Intensity_MeanIntensity_img_alexa"	0.174235570080858
"ETO"	0	"Plate2"	"8"	"HepG2 WT"	"1"	"C06_2"	"obj_foci_Intensity_MeanIntensity_img_alexa"	0.199563408616751
"ETO"	0	"Plate2"	"8"	"HepG2 WT"	"1"	"C06_3"	"obj_foci_Intensity_MeanIntensity_img_alexa"	0.185879438911102
"ETO"	0	"Plate2"	"8"	"HepG2 WT"	"1"	"C06_4"	"obj_foci_Intensity_MeanIntensity_img_alexa"	0.187414832465307
"ETO"	50	"Plate2"	"2"	"HepG2 WT"	"1"	"C07_1"	"obj_foci_Intensity_MeanIntensity_img_alexa"	0.193199854505894
"ETO"	50	"Plate2"	"2"	"HepG2 WT"	"1"	"C07_2"	"obj_foci_Intensity_MeanIntensity_img_alexa"	0.17059820246442
"ETO"	50	"Plate2"	"2"	"HepG2 WT"	"1"	"C07_3"	"obj_foci_Intensity_MeanIntensity_img_alexa"	0.20427518321702
"ETO"	50	"Plate2"	"2"	"HepG2 WT"	"1"	"C07_4"	"obj_foci_Intensity_MeanIntensity_img_alexa"	0.193209395008335
"ETO"	25	"Plate2"	"2"	"HepG2 WT"	"1"	"C08_1"	"obj_foci_Intensity_MeanIntensity_img_alexa"	0.207480514067959
"ETO"	25	"Plate2"	"2"	"HepG2 WT"	"1"	"C08_2"	"obj_foci_Intensity_MeanIntensity_img_alexa"	0.200563600658437
"ETO"	25	"Plate2"	"2"	"HepG2 WT"	"1"	"C08_3"	"obj_foci_Intensity_MeanIntensity_img_alexa"	0.24611817817662
"ETO"	25	"Plate2"	"2"	"HepG2 WT"	"1"	"C08_4"	"obj_foci_Intensity_MeanIntensity_img_alexa"	0.212845723926046
"ETO"	5	"Plate2"	"2"	"HepG2 WT"	"1"	"C09_1"	"obj_foci_Intensity_MeanIntensity_img_alexa"	0.2136771582228
"ETO"	5	"Plate2"	"2"	"HepG2 WT"	"1"	"C09_2"	"obj_foci_Intensity_MeanIntensity_img_alexa"	0.210001738922725
"ETO"	5	"Plate2"	"2"	"HepG2 WT"	"1"	"C09_3"	"obj_foci_Intensity_MeanIntensity_img_alexa"	0.229400040309003
"ETO"	5	"Plate2"	"2"	"HepG2 WT"	"1"	"C09_4"	"obj_foci_Intensity_MeanIntensity_img_alexa"	0.215966452024149
"ETO"	1	"Plate2"	"2"	"HepG2 WT"	"1"	"C10_1"	"obj_foci_Intensity_MeanIntensity_img_alexa"	0.199546245127865
"ETO"	1	"Plate2"	"2"	"HepG2 WT"	"1"	"C10_2"	"obj_foci_Intensity_MeanIntensity_img_alexa"	0.195291575511796
"ETO"	1	"Plate2"	"2"	"HepG2 WT"	"1"	"C10_3"	"obj_foci_Intensity_MeanIntensity_img_alexa"	0.204495846795221
"ETO"	1	"Plate2"	"2"	"HepG2 WT"	"1"	"C10_4"	"obj_foci_Intensity_MeanIntensity_img_alexa"	0.210448263190174
"ETO"	0	"Plate2"	"2"	"HepG2 WT"	"1"	"C11_1"	"obj_foci_Intensity_MeanIntensity_img_alexa"	0.173691397428425
"ETO"	0	"Plate2"	"2"	"HepG2 WT"	"1"	"C11_2"	"obj_foci_Intensity_MeanIntensity_img_alexa"	0.153954238006912
"ETO"	0	"Plate2"	"2"	"HepG2 WT"	"1"	"C11_3"	"obj_foci_Intensity_MeanIntensity_img_alexa"	0.201572948126013
"ETO"	0	"Plate2"	"2"	"HepG2 WT"	"1"	"C11_4"	"obj_foci_Intensity_MeanIntensity_img_alexa"	0.173112717328998
"MIT"	45	"Plate2"	"8"	"HepG2 WT"	"1"	"D02_1"	"obj_foci_Intensity_MeanIntensity_img_alexa"	0.201607840288771
"MIT"	45	"Plate2"	"8"	"HepG2 WT"	"1"	"D02_2"	"obj_foci_Intensity_MeanIntensity_img_alexa"	0.173180524819989
"MIT"	45	"Plate2"	"8"	"HepG2 WT"	"1"	"D02_3"	"obj_foci_Intensity_MeanIntensity_img_alexa"	0.231749044779972
"MIT"	45	"Plate2"	"8"	"HepG2 WT"	"1"	"D02_4"	"obj_foci_Intensity_MeanIntensity_img_alexa"	0.207979002216609
"MIT"	15	"Plate2"	"8"	"HepG2 WT"	"1"	"D03_1"	"obj_foci_Intensity_MeanIntensity_img_alexa"	0.173811063040153
"MIT"	15	"Plate2"	"8"	"HepG2 WT"	"1"	"D03_2"	"obj_foci_Intensity_MeanIntensity_img_alexa"	0.190197084747254
"MIT"	15	"Plate2"	"8"	"HepG2 WT"	"1"	"D03_3"	"obj_foci_Intensity_MeanIntensity_img_alexa"	0.18743827702033
"MIT"	15	"Plate2"	"8"	"HepG2 WT"	"1"	"D03_4"	"obj_foci_Intensity_MeanIntensity_img_alexa"	0.191789013973178
"MIT"	7.5	"Plate2"	"8"	"HepG2 WT"	"1"	"D04_1"	"obj_foci_Intensity_MeanIntensity_img_alexa"	0.200126432891161
"MIT"	7.5	"Plate2"	"8"	"HepG2 WT"	"1"	"D04_2"	"obj_foci_Intensity_MeanIntensity_img_alexa"	0.184095473691023
"MIT"	7.5	"Plate2"	"8"	"HepG2 WT"	"1"	"D04_3"	"obj_foci_Intensity_MeanIntensity_img_alexa"	0.191969592925107
"MIT"	7.5	"Plate2"	"8"	"HepG2 WT"	"1"	"D04_4"	"obj_foci_Intensity_MeanIntensity_img_alexa"	0.182024599578142
"MIT"	0.75	"Plate2"	"8"	"HepG2 WT"	"1"	"D05_1"	"obj_foci_Intensity_MeanIntensity_img_alexa"	0.209310662523821
"MIT"	0.75	"Plate2"	"8"	"HepG2 WT"	"1"	"D05_2"	"obj_foci_Intensity_MeanIntensity_img_alexa"	0.206993641707822
"MIT"	0.75	"Plate2"	"8"	"HepG2 WT"	"1"	"D05_3"	"obj_foci_Intensity_MeanIntensity_img_alexa"	0.204287384279058
"MIT"	0.75	"Plate2"	"8"	"HepG2 WT"	"1"	"D05_4"	"obj_foci_Intensity_MeanIntensity_img_alexa"	0.212170318727921
"MIT"	0	"Plate2"	"8"	"HepG2 WT"	"1"	"D06_1"	"obj_foci_Intensity_MeanIntensity_img_alexa"	0.187069374867802
"MIT"	0	"Plate2"	"8"	"HepG2 WT"	"1"	"D06_2"	"obj_foci_Intensity_MeanIntensity_img_alexa"	0.189209930384371
"MIT"	0	"Plate2"	"8"	"HepG2 WT"	"1"	"D06_3"	"obj_foci_Intensity_MeanIntensity_img_alexa"	0.176555635268974
"MIT"	0	"Plate2"	"8"	"HepG2 WT"	"1"	"D06_4"	"obj_foci_Intensity_MeanIntensity_img_alexa"	0.181887688768276
"MIT"	45	"Plate2"	"2"	"HepG2 WT"	"1"	"D07_1"	"obj_foci_Intensity_MeanIntensity_img_alexa"	0.288664377894113
"MIT"	45	"Plate2"	"2"	"HepG2 WT"	"1"	"D07_2"	"obj_foci_Intensity_MeanIntensity_img_alexa"	0.261240395576295
"MIT"	45	"Plate2"	"2"	"HepG2 WT"	"1"	"D07_3"	"obj_foci_Intensity_MeanIntensity_img_alexa"	0.349863520560633
"MIT"	45	"Plate2"	"2"	"HepG2 WT"	"1"	"D07_4"	"obj_foci_Intensity_MeanIntensity_img_alexa"	0.264944912515863
"MIT"	15	"Plate2"	"2"	"HepG2 WT"	"1"	"D08_1"	"obj_foci_Intensity_MeanIntensity_img_alexa"	0.242139735624285
"MIT"	15	"Plate2"	"2"	"HepG2 WT"	"1"	"D08_2"	"obj_foci_Intensity_MeanIntensity_img_alexa"	0.230466607713368
"MIT"	15	"Plate2"	"2"	"HepG2 WT"	"1"	"D08_3"	"obj_foci_Intensity_MeanIntensity_img_alexa"	0.266473534612483
"MIT"	15	"Plate2"	"2"	"HepG2 WT"	"1"	"D08_4"	"obj_foci_Intensity_MeanIntensity_img_alexa"	0.227024152322621
"MIT"	7.5	"Plate2"	"2"	"HepG2 WT"	"1"	"D09_1"	"obj_foci_Intensity_MeanIntensity_img_alexa"	0.221478489280753
"MIT"	7.5	"Plate2"	"2"	"HepG2 WT"	"1"	"D09_2"	"obj_foci_Intensity_MeanIntensity_img_alexa"	0.203091010122218
"MIT"	7.5	"Plate2"	"2"	"HepG2 WT"	"1"	"D09_3"	"obj_foci_Intensity_MeanIntensity_img_alexa"	0.252126043575585
"MIT"	7.5	"Plate2"	"2"	"HepG2 WT"	"1"	"D09_4"	"obj_foci_Intensity_MeanIntensity_img_alexa"	0.194316791580449
"MIT"	0.75	"Plate2"	"2"	"HepG2 WT"	"1"	"D10_1"	"obj_foci_Intensity_MeanIntensity_img_alexa"	0.16997783332291
"MIT"	0.75	"Plate2"	"2"	"HepG2 WT"	"1"	"D10_2"	"obj_foci_Intensity_MeanIntensity_img_alexa"	0.167076533426629
"MIT"	0.75	"Plate2"	"2"	"HepG2 WT"	"1"	"D10_3"	"obj_foci_Intensity_MeanIntensity_img_alexa"	0.170764156127028
"MIT"	0.75	"Plate2"	"2"	"HepG2 WT"	"1"	"D10_4"	"obj_foci_Intensity_MeanIntensity_img_alexa"	0.175159854411452
"MIT"	0	"Plate2"	"2"	"HepG2 WT"	"1"	"D11_1"	"obj_foci_Intensity_MeanIntensity_img_alexa"	0.154049024916237
"MIT"	0	"Plate2"	"2"	"HepG2 WT"	"1"	"D11_2"	"obj_foci_Intensity_MeanIntensity_img_alexa"	0.182344904834111
"MIT"	0	"Plate2"	"2"	"HepG2 WT"	"1"	"D11_3"	"obj_foci_Intensity_MeanIntensity_img_alexa"	0.198533744722133
"MIT"	0	"Plate2"	"2"	"HepG2 WT"	"1"	"D11_4"	"obj_foci_Intensity_MeanIntensity_img_alexa"	0.192074503582829
"CIS"	25	"Plate2"	"6"	"HepG2 WT"	"1"	"E02_1"	"obj_foci_Intensity_MeanIntensity_img_alexa"	0.262783785556059
"CIS"	25	"Plate2"	"6"	"HepG2 WT"	"1"	"E02_2"	"obj_foci_Intensity_MeanIntensity_img_alexa"	0.291023643081749
"CIS"	25	"Plate2"	"6"	"HepG2 WT"	"1"	"E02_3"	"obj_foci_Intensity_MeanIntensity_img_alexa"	0.257600355848606
"CIS"	25	"Plate2"	"6"	"HepG2 WT"	"1"	"E02_4"	"obj_foci_Intensity_MeanIntensity_img_alexa"	0.239763373612223
"CIS"	10	"Plate2"	"6"	"HepG2 WT"	"1"	"E03_1"	"obj_foci_Intensity_MeanIntensity_img_alexa"	0.216418755411283
"CIS"	10	"Plate2"	"6"	"HepG2 WT"	"1"	"E03_2"	"obj_foci_Intensity_MeanIntensity_img_alexa"	0.227500238482333
"CIS"	10	"Plate2"	"6"	"HepG2 WT"	"1"	"E03_3"	"obj_foci_Intensity_MeanIntensity_img_alexa"	0.231768161117775
"CIS"	10	"Plate2"	"6"	"HepG2 WT"	"1"	"E03_4"	"obj_foci_Intensity_MeanIntensity_img_alexa"	0.197135530941359
"CIS"	5	"Plate2"	"6"	"HepG2 WT"	"1"	"E04_1"	"obj_foci_Intensity_MeanIntensity_img_alexa"	0.221597341930356
"CIS"	5	"Plate2"	"6"	"HepG2 WT"	"1"	"E04_2"	"obj_foci_Intensity_MeanIntensity_img_alexa"	0.198574387366402
"CIS"	5	"Plate2"	"6"	"HepG2 WT"	"1"	"E04_3"	"obj_foci_Intensity_MeanIntensity_img_alexa"	0.254705989635489
"CIS"	5	"Plate2"	"6"	"HepG2 WT"	"1"	"E04_4"	"obj_foci_Intensity_MeanIntensity_img_alexa"	0.261438090335975
"CIS"	2.5	"Plate2"	"6"	"HepG2 WT"	"1"	"E05_1"	"obj_foci_Intensity_MeanIntensity_img_alexa"	0.192170574715859
"CIS"	2.5	"Plate2"	"6"	"HepG2 WT"	"1"	"E05_2"	"obj_foci_Intensity_MeanIntensity_img_alexa"	0.219997749475981
"CIS"	2.5	"Plate2"	"6"	"HepG2 WT"	"1"	"E05_3"	"obj_foci_Intensity_MeanIntensity_img_alexa"	0.209631441119161
"CIS"	2.5	"Plate2"	"6"	"HepG2 WT"	"1"	"E05_4"	"obj_foci_Intensity_MeanIntensity_img_alexa"	0.211744706442485
"CIS"	0	"Plate2"	"6"	"HepG2 WT"	"1"	"E06_1"	"obj_foci_Intensity_MeanIntensity_img_alexa"	0.154943461087407
"CIS"	0	"Plate2"	"6"	"HepG2 WT"	"1"	"E06_2"	"obj_foci_Intensity_MeanIntensity_img_alexa"	0.171783727710513
"CIS"	0	"Plate2"	"6"	"HepG2 WT"	"1"	"E06_3"	"obj_foci_Intensity_MeanIntensity_img_alexa"	0.180787904088481
"CIS"	0	"Plate2"	"6"	"HepG2 WT"	"1"	"E06_4"	"obj_foci_Intensity_MeanIntensity_img_alexa"	0.15472214150842
